"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","stim_type","correct_response","correct"
"2855","a_b montage/ab_065.jpg","76","image-keyboard-response","256","465020","0.0-3.0-1.126","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","257","465522","0.0-3.0-0.127","","fixation","","",""
"1736","a_b new/ab_002.jpg","78","image-keyboard-response","258","467260","0.0-3.0-1.127","","","Neither","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","259","467762","0.0-3.0-0.128","","fixation","","",""
"2392","b_a montage/ba_057.jpg","82","image-keyboard-response","260","470155","0.0-3.0-1.128","","","Repeat","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","261","470657","0.0-3.0-0.129","","fixation","","",""
"2648","b_a montage/ba_167.jpg","82","image-keyboard-response","262","473307","0.0-3.0-1.129","","","Set_2_Only","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","263","473810","0.0-3.0-0.130","","fixation","","",""
"3384","b_a montage/ba_160.jpg","82","image-keyboard-response","264","477195","0.0-3.0-1.130","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","265","477697","0.0-3.0-0.131","","fixation","","",""
"1808","b_a montage/ba_005.jpg","78","image-keyboard-response","266","479507","0.0-3.0-1.131","","","Set_1_Only","r","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","267","480009","0.0-3.0-0.132","","fixation","","",""
"2488","b_a montage/ba_140.jpg","82","image-keyboard-response","268","482499","0.0-3.0-1.132","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","269","483001","0.0-3.0-0.133","","fixation","","",""
"2417","b_a new/ba_006.jpg","78","image-keyboard-response","270","485419","0.0-3.0-1.133","","","Neither","n","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","271","485921","0.0-3.0-0.134","","fixation","","",""
"3323","b_a montage/ba_123.jpg","76","image-keyboard-response","272","489246","0.0-3.0-1.134","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","273","489748","0.0-3.0-0.135","","fixation","","",""
"2672","b_a montage/ba_033.jpg","82","image-keyboard-response","274","492421","0.0-3.0-1.135","","","Repeat","r","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","275","492924","0.0-3.0-0.136","","fixation","","",""
"1912","a_b montage/ab_077.jpg","76","image-keyboard-response","276","494837","0.0-3.0-1.136","","","Repeat","l","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","277","495339","0.0-3.0-0.137","","fixation","","",""
"1570","a_b montage/ab_032.jpg","78","image-keyboard-response","278","496910","0.0-3.0-1.137","","","Set_1_Only","l","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","279","497412","0.0-3.0-0.138","","fixation","","",""
"2360","b_a montage/ba_156.jpg","76","image-keyboard-response","280","499774","0.0-3.0-1.138","","","Update","b","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","281","500276","0.0-3.0-0.139","","fixation","","",""
"1649","a_b montage/ab_022.jpg","78","image-keyboard-response","282","501926","0.0-3.0-1.139","","","Set_1_Only","l","false"
